2290	gran médico filósofo árabe edad media nació córdoba	Historia y cultura	7
2291	llama movimiento surgido 1916 suiza representativo rebeldia pura	Historia y cultura	7
2292	xml	Tecnología	10
2293	capital argentina	Geografía	13
2294	equipo italiano jugó victor muñoz ex jugador f c barcelona zaragoza	Deportes	1
2295	unidad medida temperatura termodinámica sistema internacional	Ciencias	9
2296	nombre recibe punto cortan tres alturas triángulo	Ciencias	9
2297	hijos tuvo personaje simpsons llamado apu	Series y televisión	20
2298	montaña sudamericana coronada edward whymper 1880	Deportes	1
2299	puntos cardinales hay	Geografía	13
2300	actor representó mark renton película trainspotting	Cine	3
2301	cuándo fué primera aparición goofy personaje animado disney	Infantil	19
2302	dónde nació juan maría arzak	Historia y cultura	7
2303	deporte árbitro emplea término ilegal manos	Deportes	1
2304	grupo pertenece canción vivir aire	Música	2
2305	numeros primos pares hay	Lógica e ingenio	6
2306	título primer álbum pantera	Música	2
2307	descubrimiento recibió albert einstein premio nobel física 1921	Ciencias	9
2308	llama lider megadeth	Series y televisión	20
2309	actriz interpreta prostituta sadomasoquista payback actor mel gibson	Cine	3
2310	elemento químico oxidante conocen actualmente	Ciencias	9
2311	llama padre familia simpson	Series y televisión	20
2312	conquistador español fundador ciudad san juan	Historia y cultura	7
2313	cantaba 1981 primer disco rollo rock	Música	2
2314	pareja protagonista película blow	Cine	3
2315	resultado siguiente operación (9x4+6)/6	Lógica e ingenio	6
2316	año sucedió batalla navas tolosa	Historia y cultura	7
2317	capital qatar	Geografía	13
2318	llama inicio desarrollo mamario pubertad fememina	Ciencias	9
2319	sido última adaptación vida mayor sádico historia	Cine	3
2320	son protagonistas película carreteras perdidas	Cine	3
2321	propiedad matemática dice b+a=a+b	Ciencias	9
2322	actriz obtuvo galardón mejor actriz festival moscú amores mujer francesa	Cine	3
2323	especialidad culinaria dado fama ciudad oxford	Historia y cultura	7
2324	relato carta robada	Lengua y literatura	17
2325	cantó tema pañuelo rayas	Música	2
2326	comunidad autónoma encuentra municipio calahorra	Geografía	13
2327	refieren siglas uc informática	Tecnología	10
2328	autor coplas muerte maestro don rodrigo	Lengua y literatura	17
2329	películas participó chiquito calzada	Cine	3
2330	comando msdos usaremos modificar variable entorno	Tecnología	10
2331	país pertenece región bohemia	Geografía	13
2332	corresponde número ff haxadecima	Ciencias	9
2333	cuáles son tipos memória electrónica forman parte computadora	Tecnología	10
2334	científico inglés s xviii dió técnica recoger agua gases producto reacción	Ciencias	9
2335	tema así tí	Música	2
2336	cantaba sólo amor	Música	2
2337	medallas consiguió españa juegos olímpicos barcelona 1992	Deportes	1
2338	equipo corrió fernando alonso f1 año 2001	Deportes	1
2339	vencida	Geografía	13
2340	escribió quijote	Lengua y literatura	17
2341	nombre recibe máximo alcanzado desplazamiento onda	Ciencias	9
2342	país disputa roland garros	Deportes	1
2343	estilo arquitectónico pertenece torre pisa	Arte	8
2344	llama dios lluvia viento tormentas mitología índia	Historia y cultura	7
2345	cantante español jugó epi categorías inferiores barcelona	Música	2
2346	hora corresponde cinco cuarto madrugada	Lógica e ingenio	6
2347	además pintor william blake	Arte	8
2348	nombre grupo originariamente compuso canción how deep is your love	Música	2
2349	compuso tema niña pastori titulado anoche diste beso	Música	2
2350	año logró fernando alonso primer campeonato fórmula 1	Deportes	1
2351	arquitecto fachada obradoiro catedral santiago compostela	Arte	8
2352	símbolo químico cobre	Ciencias	9
2353	óperas compuso beethoven	Música	2
2354	tema you sexy thing	Música	2
2355	año nació artista italiano leonardo da vinci	Arte	8
2356	dejó inacabado historia templos españa	Cine	3
2357	temporadas estuvo josep guardiola marcar gol primera	Geografía	13
2358	autor rimas leyendas	Lengua y literatura	17
2359	canta canción olvidó verte	Música	2
2360	capital macedonia	Geografía	13
2361	comunidad autónoma encuentra municipio molina segura	Geografía	13
2362	vocalista jazz cantó my baby just cares for	Música	2
2363	llama unidad fuerza sistema internacional	Ciencias	9
2364	saltadora altura ganó medalla oro munich 72 repitió doce años después	Deportes	1
2365	equipo nba encesta canasta escudo	Deportes	1
2366	dice alemán adjetivo agitado	Lengua y literatura	17
2367	acaba chiste mamá mamá colegio ignoran mamá ¡mamá!	Lógica e ingenio	6
2368	dónde nació arquitecto catalán antonio gaudí	Arte	8
2369	nombre recibe aplicación vez inyectiva suprayectiva	Historia y cultura	7
2370	escribió soldadito plomo	Infantil	19
2371	tema come undone	Música	2
2372	significan siglas urss	Geografía	13
2373	planeta pertence satélite tritón	Ciencias	9
2374	grupo tema grana oro	Música	2
2375	capital francia	Geografía	13
2376	capital afganistan	Geografía	13
2377	premio nobel español nacido palos moguer huelva	Lengua y literatura	17
2378	presentó leyes basa dinámica	Ciencias	9
2379	bits formar byte	Tecnología	10
2380	disco the great southern trendkill	Música	2
2381	canción llamada jigs & bulls	Música	2
2382	escribió ladrón cuerpos	Lengua y literatura	17
2383	llamaba inicios grupo marilyn manson	Música	2
2384	araña negra	Historia y cultura	7
2385	jugador está inspirado logotipo nba	Deportes	1
2386	llama dispositivo convierte imágenes señales eléctricas modificando propiedades eléctricas según luz	Ciencias	9
2387	llama dios escandinavo trueno	Historia y cultura	7
2388	particiones lógicas partición extendida	Tecnología	10
2389	grupo canta tema mala vida	Música	2
2390	película ganadora oscar 96	Cine	3
2391	formular teoría big bang	Ciencias	9
2392	fruto cultiva homer éxito escapa ciudad granjero	Geografía	13
2393	significa cpu	Tecnología	10
2394	capital burundi	Geografía	13
2395	resultado siguiente operación (7x4+4)/8	Lógica e ingenio	6
2396	escribió quinta columna	Lengua y literatura	17
2397	existir usuario administrador windows xp	Tecnología	10
2398	años son lustro	Lógica e ingenio	6
2399	palos hay baraja	Miscelánia	14
2400	año ganó pedro almodobar primer oscar	Cine	3
2401	grupo pertenece canción discotheque	Música	2
2402	escribe número romanos número 1555	Miscelánia	14
2403	novela relacionarías personaje josé arcadio buendía	Lengua y literatura	17
2404	foto gana concurso convertirse portada guía telefónica springfield serie simpsons	Series y televisión	20
2405	piloto motociclismo corría pato donald casco nº 7	Deportes	1
2406	autor requiem campesino español	Lengua y literatura	17
2407	pude estudiar derecho	Música	2
2408	dirigió 1995 película cosas dije	Cine	3
2409	medallas obtuvo hungría juegos olímpicos barcelona 1992	Deportes	1
2410	parentescos unía isis osiris	Historia y cultura	7
2411	llamaba duo cantaba george michael	Música	2
2412	pesetas son duro	Lógica e ingenio	6
2413	decir tierra orbita alrededor sol	Ciencias	9
2414	ciudad destruída nabucodonosor año 587 c	Historia y cultura	7
2415	grupo canta tema sing it back	Música	2
2416	número español palabra inglesa one	Lengua y literatura	17
2417	comando chmod linux	Tecnología	10
2418	comunidad autónoma encuentra municipio castañeda	Geografía	13
2419	denomina recipientes forma bastoncillo contiene esporas hongos basidiomicetes	Ciencias	9
2420	ciudad encuentra cercana badajoz	Geografía	13
2421	llamaba cantante inxs	Música	2
2422	grupo tema vida modelo	Música	2
2423	escribió atroz encanto argentino	Lengua y literatura	17
2424	denomina portador mensaje genético	Ciencias	9
2425	grupo canción walk like an egyptian	Música	2
2426	ocurre energía	Ciencias	9
2427	marcó gol final españa holanda mundial sudafrica	Deportes	1
2428	denomina diosa sombra Índia	Historia y cultura	7
2429	llama escala musical cinco sonidos	Música	2
2430	llamaba guitarrista led zeppelin	Música	2
2431	resultado siguiente operación (8+9+7)/4	Lógica e ingenio	6
2432	tema black magic woman	Música	2
2433	sirve etiqueta br html	Tecnología	10
2434	película obtuvo oscar dustin hoffman reciente	Cine	3
2435	cambio dirección experimenta onda propagación	Ciencias	9
2436	dijo hay revienta son alfileres	Lógica e ingenio	6
2437	autor café nostalgia	Lengua y literatura	17
2438	grupo the final countdown	Música	2
2439	pueblo pertenecía guardiana tumba emperador shi huangdi	Historia y cultura	7
2440	nombre diosa fecundidad egipto	Historia y cultura	7
2441	tours francia ganó greg lemond	Deportes	1
2442	corresponde doce diez mediodía	Lógica e ingenio	6
2443	ganó tour francia año 1950	Deportes	1
2444	escribió muerte artemio cruz	Lengua y literatura	17
2445	nacionalidad gregor mendel	Ciencias	9
2446	artista italiano pintó obra nace juan bautista	Arte	8
2447	quiénes sanguinarios seres habitaban sicilia según mitología griega	Historia y cultura	7
2448	capital pennsylvania	Geografía	13
2449	canción woman cry	Música	2
2450	grupo pertenece tema appetite for destruction	Música	2
2451	gran rival newton teoría descomposición luz colores	Ciencias	9
2452	vocalista jazz cantó the boy from ipanema	Música	2
2453	ciudad sagrada musulmanes	Historia y cultura	7
2454	queé año fundó club atlético madrid	Deportes	1
2455	ganó tour francia año 1980	Deportes	1
2456	resultado siguiente operación (4x7+8)/4	Lógica e ingenio	6
2457	acaba chiste mamá mamá ¡papá está tirando gusta porrr	Lógica e ingenio	6
2458	etiquetas debe haber mínimo página html	Tecnología	10
2459	llaman anillos concéntricos estructura física disco duro	Tecnología	10
2460	referencia frase empecé comiéndome uñas	Lógica e ingenio	6
2461	completarías siguiente columna (en símbolos) h li na k rb	Lógica e ingenio	6
2462	sobrenombre conocía atleta wilma rudolph	Deportes	1
2463	nombre guitarrista queen	Música	2
2464	autor obra taberna	Lengua y literatura	17
2465	grupo pertenecía cantante sebastian bach	Música	2
2466	película actor johnny deep galán romántico	Cine	3
2467	denomina recolocar archivos hd forma contigua	Tecnología	10
2468	títulos recibió alonso fernández lugo haber conquistado islas palma tenerife	Historia y cultura	7
2469	comunidad autónoma encuentra municipio gallardos	Geografía	13
2470	artista italiano pintó nacimiento venus	Arte	8
2471	protocolo recibir correo electrónico	Internet	11
2472	llama pájaro gigantesco mitología hindú	Historia y cultura	7
2473	canción policía diversión	Música	2
2474	tema stupid girl	Música	2
2475	dónde nació gustavo adolfo bécquer	Lengua y literatura	17
2476	gran sabio antigüedad nació siracusa	Historia y cultura	7
2477	donación órganos	Geografía	13
2478	primer emperador roma	Historia y cultura	7
2479	país disputaron siguientes juegos olímpicos barcelona 1992	Deportes	1
2480	enanitos blancanieves	Infantil	19
2481	plato disco duro	Tecnología	10
2482	famoso físico desfiló carnavales río janeiro tocando pequeño instrumento llamado 'frigideira '	Ciencias	9
2483	escribió obra canto general	Lengua y literatura	17
2484	grupo español alcanzó éxito 1997 cantando inglés	Música	2
2485	capital uzbekistan	Geografía	13
2486	tipo proceso fotosintesis	Biología	18
2487	cantó canción llamada the show must go on morir	Música	2
2488	lengua procede palabra gramática	Lengua y literatura	17
2489	contiene directorio linux /etc	Ciencias	9
2490	llaman fotografías componene película cinematográfica	Cine	3
2491	capital islandia	Geografía	13
2492	primer cómic llevado cine	Cine	3
2493	término origen francés suele sinónimo jerga	Lengua y literatura	17
2494	famoso novelista francés nació ruan	Lengua y literatura	17
2495	grupo canta tema mono relojero	Música	2
2496	grupo fundó dave grohl disolvió nirvana	Música	2
2497	llama hija demeter raptada hades mitología griega	Historia y cultura	7
2498	autor libro esperen abril	Lengua y literatura	17
2499	provincia española pertence municipio almorox	Geografía	13
2500	dónde encuentra loubersan	Geografía	13
2501	cuadros hay lado ajedrez	Lógica e ingenio	6
2502	posición cámara tiende alargar figura	Lógica e ingenio	6
2503	llama diosa destrucción muerte mitología índia	Historia y cultura	7
2504	produjo dirigió película resplandor	Cine	3
2505	número decimal corresponde número binario 1111	Tecnología	10
2506	año logró fernando alonso primera victoria fórmula 1	Deportes	1
2507	capital estonia	Geografía	13
2508	ganó tour francia 1973	Deportes	1
2509	números primos pares hay	Ciencias	9
2510	denomina formación matorral típica regiones mediterráneas	Biología	18
2511	capital uruguay	Geografía	13
2512	autor tambor hojalata	Lengua y literatura	17
2513	escritor pertenece libro plenilunio	Lengua y literatura	17
2514	fundador movimiento liberacion panhelenico resistencia	Historia y cultura	7
2515	hora corresponde cuatro veinte tarde	Lógica e ingenio	6
2516	dónde encuentra gruta azul	Geografía	13
2517	comando linux copiar	Tecnología	10
2518	canción ordinary world	Música	2
2519	constelación pertenece estrella llamada mirfak	Ciencias	9
2520	moneda china	Miscelánia	14
2521	grandes bandas tocaron hullabalooza	Música	2
2522	aminoácido natural protéico encuentra pepstatina fórmula c8h17no3	Ciencias	9
2523	grupo canción it´s this love	Música	2
2524	autor jardín quimeras	Lengua y literatura	17
2525	hora corresponde seis diez tarde	Lógica e ingenio	6
2526	número decimal corresponde número romano representado letra d	Miscelánia	14
2527	dibujo animado referencia frase: cocino aceite olivia	Infantil	19
2528	poema épico pertenece cantar destierro	Lengua y literatura	17
2529	obra importante composistor pachelbel	Música	2
2530	norteamericano disfraz homer lisa seria llamada simpsons	Series y televisión	20
2531	autor guerra mundos	Cine	3
2532	llama mascota diseña homer simpson frustrados juegos olímpicos springfield	Series y televisión	20
2533	son maravillas mundo antigüedad	Historia y cultura	7
2534	metros cuadrados habitación mide 4 metros 2 metros ancho	Lógica e ingenio	6
2535	nombre conoce fenómeno consistente descenso progresivo temperatura	Ciencias	9
2536	científico francés aisló flúor mediante electrolisis 1886	Ciencias	9
2537	mamá mamá plátano estáaa blandooo	Series y televisión	20
2538	siguientes instrumentos podríamos modificar planos	Tecnología	10
2539	vigo	Geografía	13
2540	ganó mundial sudafrica 2010	Deportes	1
2541	dónde disputaron juegos olímpicos anteriores barcelona 1992	Deportes	1
2542	años tenía jesús momento muerte	Religión	15
2543	dónde inició arte islámico	Arte	8
2544	denomina número vibraciones lugar segundo	Ciencias	9
2545	medallas obtuvo suiza juegos olímpicos pekín 2008	Deportes	1
2546	significa chiclé mundo dorga	Lengua y literatura	17
2547	capital namibia	Geografía	13
2548	película fué otorgado oscar mejor película año 1976	Cine	3
2549	famoso escritor británico nació portsmouth	Lengua y literatura	17
2550	artista pintó cuadro virgen cinta	Arte	8
2551	sinfonías compuso haydn	Música	2
2552	cuándo tuvo lugar batalla waterloo napoleón derrotado británicos wellington	Historia y cultura	7
2553	deporte destacan josé amengual josé viña	Deportes	1
2554	publicó 1954 primera versión lenguaje fortran	Tecnología	10
2555	cúal siguientes ciudades pertenece país vasco	Geografía	13
2556	tema still got the blues	Música	2
2557	pintó cuadro llamado retrato papa inocencio x	Arte	8
2558	autor saga ocho libros llamada caballo troya	Lengua y literatura	17
2559	planeta pertenece satélite llamado caronte	Ciencias	9
2560	son pies debes buscar gato	Lógica e ingenio	6
2561	tour francia ganó ciclista louison bobet	Deportes	1
2562	cuándo murió poeta g bécquer	Lengua y literatura	17
2563	escribió obra poética llamada residencia tierra	Lengua y literatura	17
2564	poeta suramericano autor altazor protagonista anuncio páginas amarillas	Lengua y literatura	17
2565	arquitecto obra aeropuerto chek lap hok hong kong	Arte	8
2566	capital oregon	Geografía	13
2567	polisacarido propio animales	Biología	18
2568	llama unidad presión sistema internacional	Ciencias	9
2569	quiénes son tres grandes compositores clasicismo	Música	2
2570	llama hermana michael jackson	Música	2
2571	equipo nba jugó fernando martín	Deportes	1
2572	elegido unaminidad presidente caja madrid 2010	Miscelánia	14
2573	fué última batalla ganada musulmanes españa	Historia y cultura	7
2574	dónde nació pintora expresionista marianne von werwfkin	Arte	8
2575	magnitud mide kwh	Ciencias	9
2576	origen nombre gertrudis	Lengua y literatura	17
2577	coruña	Geografía	13
2578	tema wrapped around your finger	Música	2
2579	famoso pintor griego representaba alejandro magno	Arte	8
2580	sistema operativo monotarea	Tecnología	10
2581	capital guinea	Geografía	13
2582	dónde nació actor javier cámara	Cine	3
2583	partidos jugó paco buyo primera división	Deportes	1
2584	moneda eslovenia	Miscelánia	14
2585	fechas desarrolló segunda guerra mundial	Historia y cultura	7
2586	dónde nació emilio jimeno	Ciencias	9
2587	cúal pareja protagonista mejor imposible llevaron oscars interpretaciones	Cine	3
2588	significa canoa mundo droga	Lengua y literatura	17
2589	llama personaje identifica objetos diabloii	Series y televisión	20
2590	conde partinuplés	Lengua y literatura	17
2591	cúal nombre real actor tom cruise	Cine	3
2592	planeta pertenece satélite fobos	Ciencias	9
2593	artista español pintó meninas	Arte	8
2594	país encuentra población sarreinsming	Geografía	13
2595	llama obra velázquez descubierta 2009 metropolitan nueva york	Arte	8
2596	grupo canta canción coffe and tv	Música	2
2597	disco llamado acero frío	Música	2
2598	llama servicio email google	Tecnología	10
2599	capital eslovaquia	Geografía	13
2600	autor leyenda	Lengua y literatura	17
2601	família instrumentos pertenece fagot	Música	2
2602	nombre recibe imposibilidad comer beber debido imposibilidad tragar	Ciencias	9
2603	siete maravillas mundo encuentra pequeña isla mar egeo	Historia y cultura	7
2604	escribe siguiente cifra números romanos: 1 594	Miscelánia	14
2605	dónde encuentra tumba napoleón	Historia y cultura	7
2606	grupo canta canción someday i 'll saturday night	Música	2
2607	cómico interpretaba jim carrey pelicula man on the moon	Cine	3
2608	constelación pertenece estrella llamada spica	Ciencias	9
2609	raíz cuadrada 144	Lógica e ingenio	6
2610	significa palabra alba	Lengua y literatura	17
2611	pintó obra virgen rocas	Arte	8
2612	año nació roman polanski	Cine	3
2613	significan siglas alu lenguaje informático	Tecnología	10
2614	pintor renacentista autor cuadro llamado pago tributo cesar	Arte	8
2615	grupo álbum the number of the beast	Música	2
2616	escribió canciones decires líricos	Lengua y literatura	17
2617	actor malo película sospechosos habituales	Cine	3
2618	número 1010110 haxadecimal corresponde número	Tecnología	10
2619	corriente pertenecía antonio machado	Lengua y literatura	17
2620	decir romperse cacharro	Lengua y literatura	17
2621	lenguaje droga: cañería	Tecnología	10
2622	procedimiento unen elementos oraciones presencia conjunción	Geografía	13
2623	comando msdos listamos contenido directorio	Tecnología	10
2624	película animacion ogro asno princesa	Geografía	13
2625	continente encuentra argentina	Geografía	13
2626	fué director acorazado potemkin	Cine	3
2627	tema chove santiago	Música	2
2628	cifras sudoku	Lógica e ingenio	6
2629	dijo quieres sigan mujeres ponte delante	Lengua y literatura	17
2630	comunidad autónoma encuentra municipio lérida	Geografía	13
2631	capital bielorrusia	Geografía	13
2632	cúal capital costa rica	Geografía	13
2633	llama cometa pudo observado tierra 22 marzo 1996	Ciencias	9
2634	jugador norteamericano ajedrez importante historia dicho deporte	Deportes	1
2635	equipo ganó mayo 2009 liga española copa rey champions	Deportes	1
2636	protagonista alta fidelidad	Series y televisión	20
2637	comunidad autónoma encuentra municipio logroño	Geografía	13
2638	grupo canta canción chapita	Música	2
2639	escribió obra tristana	Lengua y literatura	17
2640	canción britney spears cantó mtv video music awars pertenece leyenda rock	Música	2
2641	autor obra seis personajes busca autor	Lengua y literatura	17
2642	llama primer asteroide conocido descubierto 1801	Ciencias	9
2643	llama estadio burgos c f	Deportes	1
2644	significa español palabra inglesa bottleneck	Lengua y literatura	17
2645	capital suiza	Geografía	13
2646	autor abaddón exterminador	Lengua y literatura	17
2647	personaje simpson dice frase pequeñas cosas son vida	Series y televisión	20
2648	llamado hacedor dioses literatura antigua	Lengua y literatura	17
2649	comando ms ejecutarias ver árbol directorios	Tecnología	10
2650	número equivale siguiente número romano: v	Miscelánia	14
2651	número equivale siguiente número romano: l	Miscelánia	14
2652	jugador real madrid retiró causa hepatitis	Deportes	1
2653	vayamos grano	Geografía	13
2654	enunció leyes nudos mallas aplicables tipo circuitos	Tecnología	10
2655	ganó tour francia año 2000	Deportes	1
2656	moneda andorra	Miscelánia	14
2657	centímetros medio metro	Miscelánia	14
2658	hora corresponde once veinticinco noche	Lógica e ingenio	6
2659	suicidó salvador allende	Historia y cultura	7
2660	cúal capital perú	Geografía	13
2661	llamaba mascota mundial fútbol francia 98	Deportes	1
2662	guitarrista hizo homenaje rafael alberti córdoba 1992	Música	2
2663	cúal capital azerbaiyan	Geografía	13
2664	informática significan siglas uc	Tecnología	10
2665	(5x6 6)/3 =	Lógica e ingenio	6
2666	denomina conjunto tres bases codifican aminoácido	Ciencias	9
2667	tema mean machine	Música	2
2668	cúal siguientes comandos sirve msdos escribir comentarios	Tecnología	10
2669	año publicó rosendo primer disco solitario	Música	2
2670	descubrio groenlandia	Historia y cultura	7
2671	capital madagascar	Geografía	13
2672	son deuterio tritio	Ciencias	9
2673	lenguaje c instrucción a=b=c=d=7; variables tipo entero	Tecnología	10
2674	muestra ms comando cls	Tecnología	10
2675	llama abertura tráquea insectos primera hendidura branquial peces	Biología	18
2676	número decimal corresponde número romano: c	Miscelánia	14
2677	denomina desaparición fonema sílaba final palabra	Lengua y literatura	17
2678	número decimal equivale número romano mcdlix	Miscelánia	14
2679	protagonizó senderos gloria	Cine	3
2680	cúal cuadros fué pintado diego velázquez	Arte	8
2681	símbolo ciudad oviedo	Geografía	13
2682	capital san cristobal nevis	Geografía	13
2683	llama actor morgan freeman película seven	Cine	3
2684	año fué fundado sevilla f c s d	Deportes	1
2685	resultado operación (6x7 6)/9	Lógica e ingenio	6
2686	capital nicaragua	Geografía	13
2687	capital angola	Geografía	13
2688	escribe código binario numero 3	Lógica e ingenio	6
2690	siguientes actores embajador buena voluntad acnur	Cine	3
2691	cúal siguientes comunidades autónomas atravesada río ebro	Geografía	13
2692	protagonista película tomb raider	Cine	3
2693	cuándo producen eclipses satélite	Geografía	13
2694	son nombres protagonistas club lucha	Cine	3
2695	días semana	Miscelánia	14
2696	capital brasil	Geografía	13
2697	año fundó real madrid c f	Deportes	1
2698	antigua grecia llama personificación mitológica luna	Historia y cultura	7
2699	cúal capital antillas holandesas	Geografía	13
2700	considerado mejor representante expresionismo	Arte	8
2702	instrumentos permite valorar caras anterior posterior córnea	Biología	18
2703	animales especie metió moisés arca	Lógica e ingenio	6
2704	llamaba mujer india acompañó hernán cortés	Corazón y famosos	12
2705	canta gato volador	Música	2
2706	compartió ramón cajal premio nobel recibido 1906	Historia y cultura	7
2707	ubuntu son permisos r x	Tecnología	10
2708	cúal significado zacarías	Religión	15
2709	ve paciente miodesopsias	Biología	18
2710	siguientes películas está basada heroe escocés	Cine	3
2711	lago mayor altitud navegar	Miscelánia	14
2712	rama computación especializada automatización trabajos oficina	Tecnología	10
2713	construcción simple estructura megalítica	Miscelánia	14
2714	nació actriz loles león	Corazón y famosos	12
2715	comunidad autónoma encuentra municipio piélagos	Geografía	13
2716	siglo vivió pintor masaccio	Arte	8
2717	traduce español francés palabra movido	Miscelánia	14
2718	creador esperpentos	Historia y cultura	7
2719	líneas necesitas dibujar pentagrama	Miscelánia	14
2720	libro pertenece personaje moñigo	Lengua y literatura	17
2721	científico ruso enviado exilio voluntario nizhni novgorod	Historia y cultura	7
2722	extensión archivos lotes	Tecnología	10
2723	antigua grecia diosa juventud	Miscelánia	14
2724	formateo rápido disco duro instalar sistema operativo	Tecnología	10
2725	localidad sierra morena hallan minas cinabrio ricas antiguas mundo	Geografía	13
2726	heteropolisacarido origen vegetal abunda manzana pera ciruela membrillo	Miscelánia	14
2727	actor compañero sentimental jorge perugorría fresa chololate	Cine	3
2728	murió envenenado cicuta	Historia y cultura	7
2729	piloto ganó fórmula 1 1951	Deportes	1
2730	encontrar directorio raíz disco duro además archivos	Tecnología	10
2731	nombre primer video emitió cadena mtv	Series y televisión	20
2732	canta aficción liverpool equipo	Deportes	1
2733	arquitecto francés principal precursor racionalismo	Ciencias	9
2734	moneda alemania	Miscelánia	14
2735	llama selección oficiosa rugby islas británicas	Geografía	13
2736	comunidad autónoma encuentra municipio cartagena	Geografía	13
2737	edad hizo primer concierto público isaac albéniz	Música	2
2738	grupo pertenecía rosendo	Música	2
2739	nombre conocido cuadro fábula aracné	Arte	8
2740	nombre recibían nobles rusos finales s xvii	Historia y cultura	7
2741	llama superposición ondas acústicas ópticas electromagnéticas	Ciencias	9
2742	grupo fundó max cavalera marcha sepultura	Música	2
2743	canción candle in the wind	Música	2
2744	grupo tema personal jesus	Música	2
2745	capital china	Geografía	13
2746	serie dragon ball z dónde viene nombre son gohan	Infantil	19
2747	deporte utiliza sanción técnica administrativa	Deportes	1
2748	tema pánico muerte ridícula	Música	2
2749	tema sucias guerras	Música	2
2750	oro elementos químicos antiguos conocen temperatura entra ebullición	Miscelánia	14
2751	tema hombre piano	Música	2
2752	grupo tema queso ruso	Música	2
2753	llama cavidad central gástrula	Biología	18
2754	descubrió ernest rutherford investigador científico cambridge principios s xx	Ciencias	9
2755	autor silencio	Lengua y literatura	17
2756	poteen	Miscelánia	14
2757	completa siguiente columna: flúor cloro bromo	Ciencias	9
2758	masa hielo flotante bordea costas regiones polares	Miscelánia	14
2759	comando linux crear directorio	Tecnología	10
2760	año estrenó película hable	Cine	3
2761	español francés: panadería	Miscelánia	14
2762	piezas representativas arte olmeca	Arte	8
2763	país nació leonardo da vinci	Arte	8
2764	enunció ley induccion	Ciencias	9
2765	capital zimbabwe	Geografía	13
2766	lenguaje droga: dosis ácido	Miscelánia	14
2767	artista graffiti firmaba samo afirmó tarde pintor entrar galería bischofberger	Arte	8
2768	alemán español: leidenschaftlich	Miscelánia	14
2769	fué primer papa historia	Religión	15
2771	filósofo inglés fundador empirismo teoría conocimiento literalismo filosófico	Historia y cultura	7
2772	nombre recibe operación realiza proceso contrario potenciación	Ciencias	9
2773	llama cantante limp bizkit	Música	2
2774	poeta autor realidad deseo	Lengua y literatura	17
2775	media docena	Miscelánia	14
2776	canción 2:1	Música	2
2777	descubrió estructura doble hélice adn	Ciencias	9
2778	escribio aladino lampara maravillosa	Lengua y literatura	17
2780	dirigió profecía	Cine	3
2781	primer ministro rey djoser elevado categoria dios	Miscelánia	14
2782	protocolo enviar correo electrónico	Tecnología	10
2783	escribió luz tres lunas	Lengua y literatura	17
2784	interpreta papel dante martin hache	Cine	3
2785	autor intruso polvo	Lengua y literatura	17
2786	deporte disputa copa presidente gobierno	Deportes	1
2787	tema genie in bottle	Música	2
2788	cúal moneda croacia	Miscelánia	14
2789	simpsons matrícula personalizada agota parque temático rascapiquilandia	Series y televisión	20
2791	pintó cristo mar galilea	Arte	8
2792	óperas compuso beethoven	Música	2
2793	municipio torrelavega encuentra comunidad autónoma	Geografía	13
2794	disco dirty deeds done dirt cheap	Música	2
2795	1ª persona singular pretérito pluscuamperfecto indicativo verbo haber	Miscelánia	14
2796	galeria espejos	Geografía	13
2797	peleó muhammad ali kinshasha	Deportes	1
2798	llama famoso monumento agujero techo	Arte	8
2799	jugador falló penalty dejó fuera españa eurocopa inglaterra 1998	Deportes	1
2801	cúando apareció pato donald (disney)	Infantil	19
2802	ocupa cluster disco formato ntfs	Tecnología	10
2803	año ganó vez primera elecciones felipe gonzález	Historia y cultura	7
2804	egipto: hermano oponente osiris	Miscelánia	14
2805	actor aparece cartero llama veces	Cine	3
2806	nadador conocido albatros	Deportes	1
2807	ciudad símbolo resistencia irlandesa	Miscelánia	14
2808	llama guitarrista rolling stones	Música	2
2809	comunidad autónoma encuentra municipio haro	Geografía	13
2810	tema killing in the name of	Música	2
2813	tema otherside	Música	2
2814	cúal capital granada (américa)	Geografía	13
2815	disco creatures of the night	Música	2
2816	sinagoga antigua estados unidos	Historia y cultura	7
2817	jugador ganado veces orden mérito europeo golf	Deportes	1
2818	pintó 3 edades hombre	Arte	8
2819	comunidad autónoma encuentra municipio ablitas	Geografía	13
2820	números romanos 49	Miscelánia	14
2821	comunidad autónoma encuentra municipio cenicero	Geografía	13
2822	siguientes fuentes energia renovable	Ciencias	9
2823	notas musicales	Música	2
2824	nombre recibe calor necesario sustancia cambie varíe temperatura	Ciencias	9
2825	autor gitanilla	Lengua y literatura	17
2826	cúal apellido filemón famoso personaje saga comics mortadelo filemón	Infantil	19
2827	año murió walt disney	Historia y cultura	7
2828	completa serie carlos i felipe ii felipe iii felipe iv	Historia y cultura	7
2829	participio verbo romper	Lengua y literatura	17
2830	padre icaro	Historia y cultura	7
2831	equipos disputan caltuta cup torneo cinco naciones rugby	Deportes	1
2832	canta tema boombastic	Música	2
2833	( 8 x 7 8 ) / 8 =	Lógica e ingenio	6
2834	polos tierra	Miscelánia	14
2835	capital comores	Geografía	13
2836	actores protagonizaron misión	Cine	3
2837	hay actualidad verona casa supone romeo	Historia y cultura	7
2838	fundador palmas gran canaria enviado reyes católicos	Historia y cultura	7
